,Name,Location,Specialty,Picture
87,"Angela Sung, MD","['300 Fir Street', '10243 Genetic Center Drive']",['Neurology'],https://images.ctfassets.net/pxcfulgsd9e2/36WA15KFkqqcUbcXpWUHw6/0849c00b30b474409ebd7fc690f98525/sung_angela_88674_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
88,"Michelle Loria, NP",['10243 Genetic Center Drive'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6TynKTmz55osVdtQOUmAvm/99272eda90fc085d7b7417466275b9cd/Michelle_Lorla.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
89,"Haleh Ebrahimi, MD",['10243 Genetic Center Drive'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
90,"Meenal Swami, MD",['10243 Genetic Center Drive'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/2mgoMCUMCl7uQyAc7U85lS/ebabf5e5c5dc19b51c47cfedaf65b4bd/swami_meenal_73837_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
91,"Jack Hsiao, MD",['10243 Genetic Center Drive'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/52Si4Z98j6PUVDHfw6n8xw/5022c50277c28c54c2dcfaa6e90c8352/hsiao_jack_65336_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
92,"Jennifer Dolby, MD",['10243 Genetic Center Drive'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/16KeBTlzB8wpS8sztwPzgl/63d5cdc39461639e91725dafdb6c132f/dolby_jennifer_62132_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
93,"Peter Dietze, Jr., MD",['10243 Genetic Center Drive'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4ij0NXxpt7qiPyKLI4fAq4/e9b28ce8d253a127ab13b1d9acbda19d/dietze-jr_peter_61510_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
94,"Uma Narayan, MD",['10243 Genetic Center Drive'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/10W95WDlX5dsEjGpXu5QNV/6de86d8beee7a24cafcdd5c5fc9eada6/narayan_uma_53658_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
95,"David Sanford, MD","['5525 Grossmont Center Drive', '1400 E. Palomar St.', '16899 W. Bernardo Drive', '2929 Health Center Drive', '8701 Cuyamaca St.', '10670 Wexford St.', '10243 Genetic Center Drive']",['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
96,"Bao Ho, DO","['8933 Activity Road', '10243 Genetic Center Drive']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6edJYiYbrRfYrzJG01T4Pr/a545e1d7e8223c6debd9e6927612699d/bao_ho_94204_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
97,"Craig Liu, OD",['10243 Genetic Center Drive'],['Optometry'],https://images.ctfassets.net/pxcfulgsd9e2/2n0dgMqQbOkb9zssnT9wlO/9fe3255203fd0fed9e32b85ee4f11484/liu_craig_79508_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
98,"Douglas Brewster, MD",['10243 Genetic Center Drive'],['ENT (otolaryngology)'],https://images.ctfassets.net/pxcfulgsd9e2/6tjs5FOxlxLRkiWBHaWw1h/bcd401a01f846abc9faa1ede8cee876a/brewster_douglas_73074_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
99,"Lydia Torres, OD",['10243 Genetic Center Drive'],['Optometry'],https://images.ctfassets.net/pxcfulgsd9e2/7iPhYQu7fwdLz2oCDhh4v8/09834cd99a810dbb45f6a76923cf441a/torres_lydia_75401_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
100,"Tiffany Shay-Alexander, MD","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/5QQJqTVJe78D2HxGFaBou8/81049934745db762c0bb4b28314e9cf2/shay-alexander_tiffany_66249_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
101,"Kathy Head, MD","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6frCAtxeqoYkU2bXYRUMB8/aee25f0de720ed3759a45df7bf03ed85/head_kathy_62243_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
102,"Stephen Munday, MD","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6irsTbzB6pwNgeStbYs9vB/677389cdc070b008397deddf03322e31/munday_stephen_57767_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
103,"Stanley Besser, MD","['2600 Via De La Valle', '10243 Genetic Center Drive']",['Sports medicine'],https://images.ctfassets.net/pxcfulgsd9e2/3Mfka5FHNFMxTYHbZzBH7l/479b123c37d1eaab56f4ada92eca95a2/besser_stanley_52456_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
104,"Anthony Biascan, MD","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
105,"Ashley Ennedy, DO","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4ztjXO2dqA2AHoKnSnefSy/a3348c25208ea1fd55602f2fb3694330/ennedy_ashley_90578_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
106,"Zunera Tahir, MD",['10243 Genetic Center Drive'],['Rheumatology'],https://images.ctfassets.net/pxcfulgsd9e2/1DRJvuudEXGSXLsuVJj9S9/ddd3aa3344537d0bc650d606b8db7934/tahir_zunera_88097_2023.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
107,"Tony Nguyen, DPM",['10243 Genetic Center Drive'],['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/pIfc7Vtv4gsMOITp2rGMj/a5f672a6c2b76df3857b58a59ced9d11/nguyen_tony_82815_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
108,"Javan Nation, MD","['5525 Grossmont Center Drive', '10243 Genetic Center Drive']",['ENT (otolaryngology)'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
109,"Timothy Lawler, DO, MPH","['525 Third Ave.', '300 Fir Street', '2020 Genesee Ave.', '5525 Grossmont Center Drive', '16899 W. Bernardo Drive', '10243 Genetic Center Drive']",['Occupational medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2WuAUpk50W4efq6S76qZvh/7dfda93664df4b9939817bb7024f081d/lawler_timothy_81428_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
110,"Jane Kim, DO",[],"['Sports medicine', 'Urgent care']",https://images.ctfassets.net/pxcfulgsd9e2/6nkx4XIBjpZO0cmaznHDUb/8759799ded4f75afcb7dc6e2bf7990a7/kim_jane_72759_2017.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
111,"Khang-Thai Nguyen, MD",['6610 Flanders Dr'],['Plastic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
112,"Kaveh Bahmanpour, MD",['3023 Bunker Hill St.'],"['Family medicine', 'Geriatric medicine']",https://images.ctfassets.net/pxcfulgsd9e2/34zVSCBYlprpfPU8H52cJC/f4e451d73530e855b9626f4510318465/bahmanpour_kaveh_87025_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
113,"Jose Rodriguez, MD","['3020 Childrens Way', '3023 Bunker Hill St', '4305 University Ave', '7920 Frost St']",['Plastic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
114,"Insun Lee, MD",['8352 Clairemont Mesa Boulevard'],['Pain medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
115,"Arun Venkat, MD","['25495 Medical Center Dr', '3629 Vista Way', '4765 Carmel Mountain Rd', '530 Lomas Santa Fe Drive', '838 Nordahl Road']",['Dermatology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
116,"Asim Guha-Roy, MD",['4540 Kearny Villa Rd'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2zyH87HBuu1Z6lRKGLD0T3/6f767ead6d7c4b8c8c9bffbf40a9577c/Asim_Guha_Roy.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
117,"Adil Abbasi, MD",['4540 Kearny Villa Road'],"['Hospital medicine', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
118,"Joel Smith, MD","['750 Medical Center Ct', '3750 Convoy St']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/8AqpE1wfj1OXqML5lrsim/152fb595cda89938471f97d1cb1e986a/smith_joel_70536_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
119,"Michael Muldoon, MD",['3750 Convoy St'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/60FqXAaOiF8nlYN6qB1E3G/41d310076f8deddbc7bb6f4dc34d1594/muldoon_michael_67885_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
120,"Rina Jain, MD",['3750 Convoy St'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/eZKSEnLS36ZioL6vWtmld/80bdbf5bcd2d5ba8dc421d2929023488/jain_rina_68230_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
121,"Anthony Sanzone, MD","['3750 Convoy St', '4060 4th Ave', '955 Lane Ave']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
122,"Jeffrey Smith, MD",['3750 Convoy St'],"['Orthopedic surgery', 'Orthopedics - trauma']",https://images.ctfassets.net/pxcfulgsd9e2/oTFL2TkdLsTvmUeaxyuMc/6e68d94fb0aac8118a756991977a4a3a/Smith_Jeffrey_60997_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
123,"Mark Schultzel, MD",['3750 Convoy St'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/2XLXpsvEIL0VmFPPkoNVIv/1e35a7cd3287708e1d71023033b12f2a/schultzel_mark_89484_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
124,"Harmeeth Uppal, MD",['3750 Convoy St'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/1pg6YhmOwG8f62Tk3WognP/c9c11964cdcbcc262ebfe8c479afb6f3/uppal_harmeeth_88308_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
125,"Nimit Patel, MD",['5471 Kearny Villa Road'],"['Neurology', 'Sleep medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
126,"Wesley Fleming, MD",['5471 Kearny Villa Road'],['Sleep medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
127,"Richard Evans, DDS",['5471 Kearny Villa Road'],['Dentistry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
128,"Aimee Trujillo, DDS",['5471 Kearny Villa Road'],['Dentistry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
129,"Sohaib Kureshi, MD",['3750 Convoy St.'],['Neurological surgery'],https://images.ctfassets.net/pxcfulgsd9e2/1NHmvOvY9OArF86i1RlrlT/d5792ffc0fd4ea10e64cb18a70ae2511/kureshi_sohaib_65026_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
130,"Richard Ostrup, MD",['3750 Convoy St.'],['Neurological surgery'],https://images.ctfassets.net/pxcfulgsd9e2/6TtIbyFiUe7TlBM5gE453B/ffc3bfce1282782fc77ce65f9bea87a7/ostrup_richard_53338_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
131,"Richard Santore, MD",['3750 Convoy Street'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/2RhRCSKsI0bWDk7bLLWOe4/6b9c5416df0540d849009dabb7cd7f20/santore_richard_53333_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
132,"Thomas Hong, MD",['3750 Convoy Street'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
133,"Marcus Zachariah, MD","['5565 Grossmont Center Dr', '3750 Convoy St.']",['Neurological surgery'],https://images.ctfassets.net/pxcfulgsd9e2/1aPDGViSnfmgN7CWMkRNcT/1377d7522913dc5d9d98b50548d25567/Dr._Marcus_Zachariah.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
134,"Vamsidhar Chavakula, MD","['5565 Grossmont Center Drive', '3750 Convoy St.', '5525 Grossmont Center Drive']",['Neurological surgery'],https://images.ctfassets.net/pxcfulgsd9e2/6OFd1yA9wOuIpbM7d1aJhg/1b8b1748687ae7a9ed5847c502fb6248/chavakula_vamsidhar_91063_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
135,"Akal Sethi, MD, MBA","['5565 Grossmont Center Drive', '3750 Convoy St.']",['Neurological surgery'],https://images.ctfassets.net/pxcfulgsd9e2/3soRonxNRZauIDtZPhcmkZ/d5e7446e0f9081b13110907df32fb9ca/Dr._Akal_Sethi.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
136,"Lan Nguyen, DO",[],"['Orthopedic surgery', 'Trauma surgery']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
137,"Austin Ambur, DO","['8860 Center Drive', '5550 Carmel Mountain Road']",['Dermatology'],https://images.ctfassets.net/pxcfulgsd9e2/6ieXbjW09iy9rSEkj8KDiu/6058aaaf54257da26155cb629a419c64/Austin_Ambur_.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
138,"Sandy Chuan, MD","['44274 George Cushman Ct', '11425 El Camino Real']","['OBGYN', 'Reproductive endocrinology/infertility']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
139,"Susanna Jung Park, MD","['591 Camino De La Reina', '11425 El Camino Real']","['OBGYN', 'Reproductive endocrinology/infertility']",https://images.ctfassets.net/pxcfulgsd9e2/7haNSSkXkTotOLlC1K4k1T/1e57c59f31df72e5255c7d7668e4511e/park_susanna-jung_78910_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
140,"Brooke Friedman, MD",['11425 El Camino Real'],"['OBGYN', 'Reproductive endocrinology/infertility']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
141,"Valerie Flores, MD",['11425 El Camino Real'],"['OBGYN', 'Reproductive endocrinology/infertility']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
142,"Gilbert Lee, MD",['11515 El Camino Real'],['Plastic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/ZXU9D5kCGCxrXu1Upy4aT/c5df43b737b9d179bb62e093c27b1d84/lee_gilbert_56856_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
143,"Jourdain Artz, MD",['11515 El Camino Real'],['Plastic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
144,"Paul Clark, MD",['11515 El Camino Real'],['Plastic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
145,"Sathya Pokala, MD","['8860 Center Dr', '8851 Center Drive', '8031 Linda Vista Road']","['Hospital medicine', 'Internal medicine', 'Pulmonary disease']",https://images.ctfassets.net/pxcfulgsd9e2/46cugFb8ez5nFX0gPVeMei/87c3670c206fe933fd81d62b88d05bf3/pokala_sathya_57217_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
146,"Alexander Greiner, MD","['477 North El Camino Real', '5776 Ruffin Road']",['Allergy and immunology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
147,"James Roberts, MD",['3444 Kearny Villa Rd'],['Urology'],https://images.ctfassets.net/pxcfulgsd9e2/55qL3k8IzRimk4kEHJ8ibJ/0d1f66c5993ba5ccc919e86c56a6d4df/roberts_james_70643_2017.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
148,"Kent Feldman, DPM",['3444 Kearny Villa Rd'],['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/BhMDWVSnADe0hfgVBv23E/b47d873b10d59c0834dc65bff34872eb/feldman_kent_55089_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
149,"Michael Lucius Pomerantz, MD","['3444 Kearny Villa Rd', '955 Lane Ave']","['Hand surgery', 'Orthopedic surgery', 'Upper extremity']",https://images.ctfassets.net/pxcfulgsd9e2/7elyOQpyTUzGvQOzsI2QLT/3b0dc7252f456b52eef8b8aa961c3ddf/lucius_20pomerantz_michael_78818_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
150,"Christopher Sherman, DO",['7625 Mesa College Drive'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/5zXrW4edZlr69FzeLocOVb/56544ffd3c2197ea08f1794e6103f815/sherman_christopher_78416_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
151,"James Chao, MD","['499 N El Camino Real', '8901 Activity Rd']","['ENT (otolaryngology)', 'Plastic surgery']",https://images.ctfassets.net/pxcfulgsd9e2/2TcfsaTd6iRAmyIWcQu1xw/d2220d6972f14081e530b200333b706b/chao_james_71346_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
152,"Charleston Chua, MD",['8901 Activity Rd'],"['General surgery', 'Plastic surgery']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
153,"Aisha Ahmed, DPM",['8901 Activity Rd'],['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/3MJWJZ9s82Jc9XNPFz4TLp/1a0f6b8d9f920d46eaf58de614790074/Aisha_Ahmed__DPM.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
154,"Puja Chitkara, MD","['3444 Kearny Villa Road', '765 Medical Center Court']",['Rheumatology'],https://images.ctfassets.net/pxcfulgsd9e2/3Obwr8UVztHjcxxcNJxFVr/0cb9cf7d84d1151dd8c80954c9162f34/chitkara_puja_73646_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
155,"Matthew Follett, MD","['955 Lane Ave', '3444 Kearny Villa Road']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
156,"Rafid Asfar, MD","['3444 Kearny Villa Road', '765 Medical Center Court']",['Rheumatology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
157,"Robert Gillespie, MD","['8933 Activity Road', '16899 W. Bernardo Drive', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/5zQ92N1v97CvdBiUVPPe8n/8ca9d53d5dc8ab5815e47d402f539bae/gillespie_robert_55090_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
158,"Darrin Wong, MD","['5525 Grossmont Center Drive', '8933 Activity Road', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4dssQUQdxdZnjawBR9XqmI/12e75c953564744d51472e4d52a25c23/wong_darrin_88829_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
159,"Brian West, MD","['8933 Activity Road', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4V8itX7PuntHJbFT88zJCz/7cfb7a0b6bdb2c03c8ec2d853a0c60a9/west_brian_90205_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
160,"Myesha Poland, MD, BS",['8933 Activity Road'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
161,"Amber DeChambeau, DO",[],['Radiology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
162,"Gerard Bazile, MD",['8525 Gibbs Dr'],['Endocrinology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
163,"Lowell Kleinman, MD","['7525 Linda Vista Rd', '7525 Linda Vista Road']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1Ucypj3MUSYCr6MiIjpVvn/4ebec3a9e63eb9f3a9a91ddaa90a2d59/Kleinman_Headshot__1_.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
164,"Kevin Smith, MD",['7525 Linda Vista Rd'],"['Anesthesiology', 'Pain medicine']",https://images.ctfassets.net/pxcfulgsd9e2/1N2DcTLpdLDQrXExz2AwKq/ed52ac4bbe30c53c7ece740d010cb8f7/smith_kevin_53740_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
165,"Noli Cava, MD","['1808 Cable St.', '8996 Miramar Road', '374 H St.']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/5StnXapPxvcqvE2WLiXL0Z/8393e1c2834be87b99e703bf9bc80192/cava_noli_63167_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
166,"Zachary Cohen, MD","['5360 Jackson Drive', '5395 Ruffin Road', '8996 Miramar Road', '750 Medical Center Court']","['Anesthesiology', 'Pain medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
167,"Lori Uyeno, MD","['7910 Frost Street', '7910 Frost St.']",['General surgery'],https://images.ctfassets.net/pxcfulgsd9e2/erZbw4GY4DzZuB3r3IGg4/36bf266b933171e467e360402958303f/Dr._Lori_Uyeno.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
168,"Ingrid Martinez-Andree, MD",['7910 Frost St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/2KZwF2pJUpjGb6NRP6PCUO/03e48830714a54ce3a918fa92754a376/martinez-andree_ingrid_63902_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
169,"George Madany, MD",['7910 Frost St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
170,"Eugenia Jacobson, MD",['7910 Frost St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/6TVHvikSCR99WO1YjWbz2s/520cbcec5b0f2614b1a84b9dec05386a/jacobson_eugenia_60329_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
171,"John Hansen, MD",['7910 Frost St'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/55XuJBnlIyWaSJEe7RgdQL/d0e34c4c3624085cf85aa47032ae09a3/hansen_John_53730_2105.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
